id,screen_name,following,created_at,default_profile,default_profile_image,description,fast_followers_count,favourites_count,followers_count,friends_count,has_custom_timelines,is_translator,listed_count,location,media_count,name,normal_followers_count,pinned_tweet_ids_str,possibly_sensitive,profile_image_url_https,profile_interstitial_type,statuses_count,translator_type,verified,want_retweets,profile_banner_url,url,verified_type,cluster_id,clean_description,user_age,follower_growth_rate,friends_growth_rate,hashtag_in_description,numbers_in_description,status_count,no_type_tweet,no_type_retweet_with_comment,no_type_reply,mean_no_media_per_tweet,mean_no_words,no_languages,mean_no_hashtags,mean_favourites_per_tweet,time_between_tweets,tweet_frequency,min_tweets_per_hour,min_tweets_per_day,max_tweets_per_hour,max_tweets_per_day,max_occurence_of_same_gap,unique_mention_rate_per_tweet,mean_user_mentions_per_tweet,retweet_as_tweet_rate,no_retweet_tweets,mean_retweets_per_tweet,Botometer Score,,"آیا دنبال‌شوندگان/دنبال‌کننده‌ها غیرعادی‌اند؟نسبت غیرمنطقی، فالوورهای فیک (ویژگی‌های شبکه‌ای و تعاملات (Network Features)
الگوهای ارتباطی و شبکه اجتماعی حساب‌ها:
•        نسبت فالوورها به فالووینگ:
o        دنبال‌کردن هزاران نفر و داشتن تعداد کمی فالوور.
o        یا برعکس: داشتن تعداد زیاد فالوور اما بدون تعامل واقعی.
•        خوشه‌های هماهنگ: چند حساب با هم توییت مشابه منتشر می‌کنند یا همزمان لایک/ری‌توئیت می‌کنند.
•        شبکه‌های مشابه: داشتن مجموعه‌ای مشابه از فالوورها یا فالووینگ‌ها.
•        Retweet farms: حساب‌هایی که صرفاً ری‌توئیت می‌کنند تا ترند مصنوعی بسازند.)","آیا محتوای توییت‌ها خودکار به‌نظر می‌رسد؟تکراری، تبلیغاتی، ماشینی (•        تکرار متن: پست‌های یکسان یا بسیار شبیه بین چند اکانت.
•        الگوهای ثابت: همه توییت‌ها یک ساختار دارند (لینک + هشتگ + ایموجی).
•        غلبه لینک: درصد زیادی از توییت‌ها شامل لینک هستند.
•        هشتگ‌های پرکاربرد: استفاده از ترندها برای جلب توجه، حتی اگر بی‌ارتباط باشند.
•        منشن گسترده: منشن کردن تعداد زیادی کاربر برای تبلیغ یا اسپم.
•        کیفیت زبانی:
o        زبان ماشینی یا ترجمه‌شده خودکار.
o        خطاهای عجیب یا یکنواختی بیش‌ازحد.
•        تنوع پایین واژگان: استفاده مکرر از واژه‌ها و عبارت‌های تکراری.)","آیا پروفایل واقعی به‌نظر می‌رسد؟عکس واقعی، بیوگرافی کامل، نام کاربری (
•        نام کاربری(username/handle):
o        وجود رشته‌های عددی طولانی (user12345678)
o        شباهت زیاد نام‌ها در چند حساب مختلف مثلاً iran_news01, iran_news02، ….
o        نام‌هایی بی‌معنی یا تصادفی (abc_45_klo)
•        تصویر پروفایل:
o        استفاده از تصویر پیش‌فرض یا avatar عمومی
o        تصاویر دزدیده‌شده یا تکراری می‌توان با جستجوی معکوس گوگل بررسی کرد.
o        کیفیت پایین یا غیرمرتبط (مثلاً لوگوی تصادفی).
•        بیو (Bio):
o        بیوهای خالی یا خیلی کوتاه.
o        بیوهای تکراری بین چند حساب (کپی/پیست).
o        استفاده از کلمات کلیدی مثل bot, feed, auto، یا فقط هشتگ.
•        تاریخ ایجاد حساب:
o        حساب‌های خیلی جدید که در همان روز/هفته صدها توییت می‌زنند.
o        موجی از حساب‌های جدید در بازه زمانی کوتاه.
•        لینک‌ها در پروفایل:
o        لینک‌های کوتاه‌شده (tinyurl) که مقصدشان تبلیغی یا مشکوک است.
o        تکرار یک دامنه در پروفایل چند حساب مشابه.)","آیا رفتار زمانی توییت‌ها طبیعی است؟ارسال نامنظم، در ساعات مختلف (فرکانس بالا: ارسال ده‌ها یا صدها توییت در روز.
•	پایداری زمانی: فعالیت ۲۴/۷ بدون استراحت (انسان نیاز به خواب دارد).
•	فواصل منظم: توییت‌ها دقیقاً در بازه‌های منظم (مثلاً هر 10 دقیقه).
•	انفجار فعالیت Burstiness : ناگهان در مدت کوتاه صدها پست منتشر می‌کنند.
•	زمان‌بندی نامعمول: کاربر فرضی ایرانی که همیشه در نیمه‌شب ایران فعال است.)","آیا تعامل با دیگران وجود دارد؟ریپلای، منشن، گفت‌وگو با کاربران (ویژگی‌های رفتاری در مکالمه (Conversational Features)
•        پاسخ‌دهی کم: حسابی که تقریباً هیچوقت جواب مستقیم نمی‌دهد.
•        پاسخ‌های ماشینی: جملات کلیشه‌ای و تکراری مثل ""Great post!"" یا ""Nice info""
•        تأخیر یکنواخت در پاسخ: مثلاً همیشه ۳ ثانیه بعد جواب می‌دهد.
•        نبود تعامل شخصی: اشاره نکردن به تجربیات فردی یا مکالمات واقعی.)",آیا توییت‌ها متنوع و طبیعی‌اند؟زبان انسانی، نظر شخصی، طنز، تعامل,آیا فرکانس استفاده از یک هشتگ زیاد است,LLM(ChatGPT),LLM(Gemini),Grok 4,listed_growth_rate,followers_friend_ratio,description_length,num_digits_in_name,num_digits_in_username,url_in_description,retweet_ratio,no_tweets_on_creation_day,no_tweets_on_creation_week,"class (1:bot, 2:human, 3:News Agent, 4:unverified)",tagger's name 2,Probe2,"class (1:bot, 2:human, 3:News Agent, 4:unverified)_1",Reason2,tagger's name 3,Probe3,"class (1:bot, 2:human, 3:News Agent, 4:unverified)_2",Reason3,فرکانس استفاده از یک هشتگ یکسان بالا است.,شباهت زیادی بین متن پست های کاربر هست.,فواصل زمانی منظم و یکسان بین ارسال پست ها,انفجار فعالیت ( ارسال تعداد پست زیاد در بازه زمانی یک ساعت),انفجار فعالیت ( ارسال تعداد پست زیاد در بازه زمانی یک روز),اغلب پست ها ریتوییت هستند,تعداد منشن بقیه کاربران زیاد است,تعداد حساب هایی که بیو های مشابه این کاربر دارند زیاد است,بیو حساب شامل اطلاعات شخصی است ( برای مثال اسم دانشگاه، مدرک تحصیلی ، نام محل کار و...) ( نیاز به بررسی دستی حساب ها یا استفاده از llm دارد),ارسال تعداد پست زیاد در روز ایجاد حساب,ارسال تعداد پست زیاد در هفته ایجاد حساب,نداشتن گفت و گو با بقیه کاربران ( گذاشتن ریپلای های متوالی به پست های یکدیگر),تصویر پروفایل واقعی باشد ( نیاز به بررسی دستی حساب ها دارد),برچسب نهایی
1.63698E+18,riokhosravi,0,2023-03-18T06:35:22+00:00,TRUE,FALSE,"تنها راه نجاتِ تاریخ ، هویت و اصالت ایران ، شاهزاده رضا پهلوی است🦁☀️ 👑
Long Live The King",0,66564,3661,2080,FALSE,FALSE,8,"Basel, Switzerland",901,RoYa👑🇮🇱,3661,['1690673887862816768'],FALSE,https://pbs.twimg.com/profile_images/1876531547823554560/rV3Yv0Y7_normal.jpg,,12203,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1636979523693473799/1696677455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008859,1.760096,89,0,0,0,0.705657,0,0,2,Jalilinia,0.3,2,بیو مرتبط با ترند هست / دارای فعالیت انفجاری ست / ویو و لایم نرمال ,soltani,0.7,1,تعامل کم / ریتوییت بسیار زیاد / توییت های تکراری / استفاده زیاد از هشتگ,0,0,0,0,1,0,0,0,0,0,0,0,,human(2)
28684404,RadioFarda_,,2009-04-03T23:26:46+00:00,FALSE,FALSE,حساب رسمی رادیوفردا در توئیتر Telegram/WhatsApp: +420725970000,0,199,1336989,3,TRUE,FALSE,1783,Czech Republic,55155,RadioFarda‌|‌راديو فردا,1336989,[],FALSE,https://pbs.twimg.com/profile_images/1866100700234616832/YE_OTpb0_normal.jpg,,205358,regular,FALSE,FALSE,https://pbs.twimg.com/profile_banners/28684404/1733748053,https://t.co/130ZuOFOg7,,4,حساب رسمی رادیوفردا در توئیتر Telegram/WhatsApp: +420725970000,5846,228.7015,0.000513,0,1,205358,2,0,0,0.5,104,1,0.5,700,25365931,35.12795,0,0,1,1,1,0,0,102678,205356,51.5,0.3/5,,,,,,,,,,,,0.297167,445663,62,0,0,0,0,0,0,3,Baghi,0,2,رسانه ی خبری راددیو فرداست/,Abbasgholi,0,3,رادیو فردا,0,0,0,0,0,0,0,0,0,0,0,1,,News Agent(3)
9.46312E+17,Sandisodoleh,0,2017-12-28T09:30:43+00:00,TRUE,FALSE,عاشق ساندیس و بوی عرق بدن و پا در هیئت حدادیان.به سفارت ،پرچم ،کورش ومنطق ودموکراسی حساسیت دارم. دارای گواهی معتبر تائید سلامت روحی و روانی از مَچِد محل,0,84016,3349,2413,TRUE,FALSE,3,سرزمین اشغالی ایران,1394,ساندیس الدوله,3349,['963339984768991232'],FALSE,https://pbs.twimg.com/profile_images/1884081750046818305/QG2CaXd0_normal.jpg,,44995,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/946312447153115136/1586562819,,,1,عاشق ساندیس و بوی عرق بدن و پا در هیئت حدادیان.به سفارت ،پرچم ،کورش ومنطق ودموکراسی حساسیت دارم. دارای گواهی معتبر تائید سلامت روحی و روانی از مَچِد محل,2655,1.261394,0.908851,0,0,44995,10,2,4,0.235294,22.05882,3,2.176471,32.29412,2871094,16.94727,0,0,3,3,2,0.176471,0.411765,4497.9,44979,6.529412,0.4/5,,,,,,,1,,,,,0.001068,1.387899,152,0,0,0,0.257299,0,0,2,Jalilinia,0.6,1,بددون تعامل متنی و گفت و گو با دیرگان هست / دارای فعالیت انفجاری هست / لایک و ویو اعلب کم,soltani,0.8,1,تعامل کم / ریتوییت بسیار زیاد / توییت های تکراری / استفاده زیاد از هشتگ,0,0,0,0,1,0,0,0,0,0,0,0,,bot(1)
295601268,honarparvar2020,0,2011-05-09T10:24:40+00:00,FALSE,FALSE,"کسی کو هوای فریدون کند💚🤍❤دل از بند ضحاک بیرون کند
#جاویدشاه رمز ماست
#نه_به_جمهوری_اسلامی  هدف ماست
#آزادی مقصد ماست",0,25929,3536,3598,FALSE,FALSE,4,دولت عشق,745,هنرپرور ( یک برانداز )♕︎♕︎ 𓄂✺,3536,['1655896538126622720'],FALSE,https://pbs.twimg.com/profile_images/1529012574599139328/iSoMKaE-_normal.jpg,,18041,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/295601268/1668982630,,,1,"کسی کو هوای فریدون کنددل از بند ضحاک بیرون کند
 جاویدشاه رمز ماست
 نه_به_جمهوری_اسلامی هدف ماست
 آزادی مقصد ماست",5080,0.696063,0.708268,1,0,18041,0,1,2,0.666667,29,2,2.333333,108.6667,6934265,3.551378,0,0,1,1,1,0,0.666667,18038,18038,14,0.6/5,,,,,,,,,,,,0.000764,0.982768,116,0,4,0,0.368421,0,0,2,Baghi,0.4,2,انفجار فعالیت ندارد/ میزان ریتوییت منطقی است/ میزان منشن منطقی است/ اما بیو شامل اطلاعات شخصی  نیست/ رشد فالور و فالویینگ منطقی است/,Abbasgholi,0.7,1,نام اکانت فیک، تعداد فالور و فالویینگ تقریبا برابر، بیو بات گونه، زمان بین توییت ها منطقی،,0,0,0,0,0,0,0,0,0,0,0,0,,human(2)
1.19982E+18,pizza_facey,0,2019-11-27T22:26:15+00:00,TRUE,FALSE,"جاویدشاه👑🫀
@PahlaviReza
#ما_ملت_کبیریم_ایران_رو_پس_میگیریم",0,184112,7735,1419,TRUE,FALSE,6,"Sicilia,Italia",4857,میم🜲,7735,['1681781382974939136'],FALSE,https://pbs.twimg.com/profile_images/1718394859633971200/353XFS5g_normal.jpg,,33057,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1199816676675670016/1703404432,,,1,"جاویدشاه
 @PahlaviReza
 ما_ملت_کبیریم_ایران_رو_پس_میگیریم",1956,3.954499,0.72546,1,0,33057,180,28,10,1.077982,27.23394,4,2.188073,511.1514,116568.4,16.90031,0,0,6,9,2,0.229358,0.376147,182.4388889,32839,109.7018,0.5/5,,,,,,,1,,,,,0.002844,5.451022,58,0,0,0,0.346154,0,0,2,Jalilinia,0.4,2,دارای هشتگ در بیو / بیو ترند هست / متن مشکوک / بدون تعامل با دیگری,soltani,0,2,تعامل زیاد / لحن انسانی / هشتگ کم ,0,0,0,0,0,0,0,0,0,0,0,0,,human(2)
1.57505E+18,Nokhod_f,,2022-09-28T09:08:39+00:00,TRUE,FALSE,https://t.co/hF55SkGfXm,0,156225,3758,3525,FALSE,FALSE,3,,941,call me vahab,3758,['1858897352368455823'],FALSE,https://pbs.twimg.com/profile_images/1884897648852774912/odZkxL5A_normal.jpg,,35144,none,FALSE,FALSE,,,,4,,920,4.084783,3.831522,0,1,35144,1,0,0,1,15,1,1,1564,0,38.2,1,1,1,1,1,0,0,35143,35143,53,1.4/5,,,,,,,,,,,,0.002793,1.066099,23,0,0,1,0.031496,0,0,1,,0,2,صحبت درباره موضوعات مختلف، لحن پیام ها انسانی است، عکس پروفایل واقعی,Jalilinia,0.2,2,داده کافی موجود نیست در دیتاست / تعداد پست بالا ست / نسبت فالو نرمال / ,0,0,0,0,1,0,0,0,0,0,0,0,,human(2)
1.32415E+18,zahra_hp_1,0,2020-11-05T00:36:44+00:00,TRUE,FALSE,متروک بنت مغرور !,0,39334,8362,3365,TRUE,FALSE,6,نه دور نه نزدیک,126,Zahra Hooshyar,8362,['1879926452768129156'],FALSE,https://pbs.twimg.com/profile_images/1844279730452717571/WWasZZ-e_normal.jpg,,40072,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1324148550058594308/1735636727,,,1,متروک بنت مغرور !,1612,5.187345,2.087469,0,0,40072,1,0,0,1,21,1,0,2770,0,24.85856,2,2,2,2,2,0,0,40071,40071,88,0.8/5,,,0,0,0,0,1,0,,,,0.003398,2.484993,17,0,1,0,0.344403,0,0,4,Jalilinia,0.5,4,دارای پروفایل واقعی ست / داده کافی ازش موجود نیست / تعداد پست بالا,soltani,0,2,تعامل زیاد / لحن انسانی / هشتگ کم ,0,0,0,0,0,0,0,0,0,0,0,0,,unverified(4)
4902218105,BB_Goal,0,2016-02-12T19:08:27+00:00,FALSE,FALSE,,0,160376,4371,4332,FALSE,FALSE,10,,1273,B.B. Goal👑,4371,['1675620428109467648'],FALSE,https://pbs.twimg.com/profile_images/1167062531195592705/uoFmR40o_normal.jpg,,92097,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/4902218105/1540542455,,,4,,3340,1.308683,1.297006,0,0,92097,0,7,21,0.025641,27.76923,5,1.230769,2.307692,135963.9,27.57395,0,0,2,6,12,0.461538,1.153846,92069,92069,0.153846,1.4/5,,,1,0,1,0,1,1,,,,0.002862,1.009003,0,0,0,0,0.839014,0,0,1,,0.2,2,تعداد توییت در روز و ساعت زیاد، تکرار زیاد بازه زمانی یکسان بین 2 توییت متوالی، سن حساب زیاد است، متن توییت ها فارسی و انگلیسی است، داشتن تعامل با بقیه کاربران,Jalilinia,0.8,1,فوصال زمانی ثابت در توییت کردن / دارای فعالیت انفجاری / ویو کم / متن ها مشکوک هستند ,0,0,1,1,1,0,0,0,0,0,0,0,,bot(1)
1.5723E+18,mohammadd4456,0,2022-09-20T19:18:45+00:00,TRUE,FALSE,"urmia

پرسپولیس & منچستر یونایتد

متعهد:《《❤》》",0,187382,10775,10780,TRUE,FALSE,9,,1653,mohammadd,10775,['1873443594276933643'],FALSE,https://pbs.twimg.com/profile_images/1572494746039336962/tdnmMVmA_normal.jpg,,116019,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1572304057385226240/1667037585,,,4,"urmia
 
 پرسپولیس & منچستر یونایتد
 
 متعهد:《《》》",928,11.61099,11.61638,0,0,116019,1,0,0,1,3,1,0,1740,0,125.0205,2,2,2,2,2,0,0,116018,116018,97,1.9/5,,,,,,,,,0.5,,,0.008318,0.999536,45,0,4,0,0.744288,0,0,4,ParhamTehrani,0.4,2,روند رشد فالورها و فالو ها باهم برابر |تعداد فالورها و فالو ها تقریبا برابر|تعامل کاربران|تعامل کم با کاربران,kargar,0.5,2,نام کاربری حاوی اعداد/ فعالیت انفجاری / نرخ رشد فالور و فالویینگ بالا/ اکانت جدید / استفاده از هشتگ کم/ادبیات انسانی,0,0,1,1,1,0,0,0,0,0,0,0,,human(2)
9.9191E+17,k_Mostafavi,,2018-05-03T05:19:14+00:00,FALSE,FALSE,"Filmmaker:
The truth and nothing but the truth-122 Min-2021/

Dasein-92 Min-2017/

Fight me 90 Min- 2015/",0,28152,17734,395,TRUE,FALSE,61,,2072,Khashayar Mostafavi,17734,['1492580555778625539'],FALSE,https://pbs.twimg.com/profile_images/1758158472909062144/BtEDEFGI_normal.jpg,,5808,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/991910028213972992/1708014024,https://t.co/aY56jOIddR,,1,"Filmmaker:
 The truth and nothing but the truth-122 Min-2021/
 
 Dasein-92 Min-2017/
 
 Fight me 90 Min- 2015/",2529,7.012258,0.156188,0,1,5808,0,1,0,0,85,1,2,668,0,2.29656,1,1,1,1,1,0,0,5807,5807,218,0.4/5,,,,,,,,,,,,0.022736,44.8962,105,0,0,0,0.03683,0,0,2,jalilinia,0.5,4,بیو حساب شخصی ست / داده کافی در دیتاست موجود نیست / ,ParhamTehrani,0.2,2,فعالیت طبیعی | تعامل کاربران |تعداد تویت در روز زیاد,0,0,0,0,0,0,0,0,1,0,0,0,,human(2)
1.30554E+18,siavosh48,0,2020-09-14T16:26:49+00:00,TRUE,FALSE,"من مرثیه خوان وطن مرده ی خویشم                 

عرزشی⛔  مجاهد⛔",0,70845,3023,1099,TRUE,FALSE,1,𐭠𐭩𐭫𐭠𐭭,516,☼𓃬سیاوش👑🦋,3023,['1364170587799576576'],FALSE,https://pbs.twimg.com/profile_images/1801559121419743232/qOMfGl8E_normal.jpg,,29901,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1305543467452440576/1721148823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00055,2.750682,63,0,2,0,0.077438,0,0,2,Jalilinia,0.2,2,دارای بیو هست / دارای تعامل با افراد مختلف / نسبت فالو نرمال / ویو نرمال / تعداد پست کمی بالا  ,Abolhasani,0.3,2,نرخ ریتوییت کم- تعامل نرمال- نرخ توییت روزانه کم,0,0,0,0,1,0,0,0,0,0,0,0,,human(2)
1.59103E+18,itsgisou,0,2022-11-11T11:16:57+00:00,TRUE,FALSE,ذات الناطقین,0,20094,7534,704,FALSE,FALSE,20,,748,gisou,7534,['1640348179051827200'],FALSE,https://pbs.twimg.com/profile_images/1817712860899721216/wdokZu9R_normal.jpg,,10836,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1591027073593778177/1720209807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019417,10.7017,12,0,0,0,0.070175,0,0,2,kargar,0.8,2,نام کاربری شخصی/تعامل کم,soltani,0,4,user not found,0,0,0,0,0,0,0,0,0,0,0,0,,human(2)
1.4048E+18,TahsinZhaleh,0,2021-06-15T14:14:26+00:00,TRUE,FALSE,"卐👑 به نام ایران 
برای ایران 
 #رضاشاه_روحت_شاد #جاویدشاه 👑 
    #KingRezaPahlavi
@PahlaviReza 
پادشاهی‌خواه _ راستگو  _ الگوشناس",0,174389,15247,4947,TRUE,FALSE,15,ایران,2770,👑Zhaleh_Tahsin👑卐,15247,['1785755780190253174'],FALSE,https://pbs.twimg.com/profile_images/1530049228231217152/mExPt6Gy_normal.jpg,,120112,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1404804410451152905/1648869087,https://t.co/7DGJG7INaS,,4,"卐 به نام ایران 
 برای ایران 
  رضاشاه_روحت_شاد جاویدشاه 
  KingRezaPahlavi
 @PahlaviReza 
 پادشاهی‌خواه _ راستگو _ الگوشناس",1390,10.96906,3.558993,1,0,120112,631,39,8,0.639175,28,3,1.675994,205.514,143623.7,86.41151,0,0,3,8,2,0.045655,0.055965,189.2773376,119434,58.84389,2.9/5,,,,,,,,,,,,0.009715,3.08207,128,0,0,0,0.855963,0,0,1,ParhamTehrani,0.2,2,ادبیات انسانی | فعالیت طبیعی,kargar,0.7,2,تعداد هشتگ خیلی زیاد/ بیو مطابق ترند/ فعالیت نرمال/,1,0,0,0,0,0,0,0,0,0,0,0,,human(2)
1912137259,Overthrower_,0,2013-09-27T19:43:59+00:00,FALSE,FALSE,Monarchist and civil activist. Movie Editor and graphic designer.🎞️ کشته‌های جاوید نام ایران منبع درآمد نیستند.,0,111180,7348,1483,TRUE,FALSE,25,وسطِ زندگیِ کاسبانِ خون,6007,℘ᴍᴏʜᴀᴍᴍᴀᴅ,7348,['1592625119205421056'],FALSE,https://pbs.twimg.com/profile_images/1854808174450073600/cUxstag7_normal.jpg,,81761,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1912137259/1706813616,,,1,Monarchist and civil activist. Movie Editor and graphic designer. کشته‌های جاوید نام ایران منبع درآمد نیستند.,4208,1.746198,0.352424,0,0,81761,5,0,3,1.222222,41.66667,1,1.888889,187.6667,10510194,19.4299,0,0,2,2,2,0.222222,0.222222,16350.6,81753,38.77778,0.4/5,,,,,,,1,,,,,0.005731,4.954821,111,0,0,0,0.525678,0,0,2,soltani,0.2,2,تیک ابی / نسبت فالور به فالوینگ زیاد / اظهار نظر های شخصی در موضوعات مختلف / ادبیات غیر کتابی و استفاده زیاد از ایموجی,Abolhasani,0.2,2,همه چیز نرمال,0,0,0,0,1,0,0,0,1,0,0,0,,human(2)
1.44978E+18,Cheguevara_Amir,,2021-10-17T16:50:05+00:00,TRUE,FALSE,اِلـآ ♥️,0,92430,4376,108,TRUE,FALSE,6,T-City,306,▪︎ ꜱᴀʟᴠᴀᴅᴏʀ,4376,['1843773501255368718'],FALSE,https://pbs.twimg.com/profile_images/1887873072272646144/0IjBlwAK_normal.jpg,,10675,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1449779662377394179/1733589676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004225,40.51852,8,0,0,0,0.059369,0,0,2,Baghi,0.3,2,گفتار رسمی / فعالیت زیاد / فواصل منظم / تعامل پایین / محتوای مشابه / بیوی کوتاه / رفتار نیمه‌منظم / پست‌گذاری زیاد / نرخ تعامل پایین / فعالیت رسانه‌ای  ,Abbasgholi,0.7,1,نام فیک، بیو بات گونه، نسبت فالور به فالویینگ زیاد، تعامل با بقیه،,0,0,0,0,1,0,0,0,0,0,0,0,,human(2)
1371454321,FarzanehAghaei,0,2013-04-22T06:39:02+00:00,FALSE,FALSE,,0,38748,3972,288,TRUE,FALSE,8,"Auckland, New Zealand",859,Farzaneh Aghaei,3972,['1308391633008828416'],FALSE,https://pbs.twimg.com/profile_images/1245624096601149441/fAhzQXZX_normal.jpg,,12220,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1371454321/1664701531,,,1,,4366,0.909757,0.065964,0,0,12220,7,3,2,0.235294,11.29412,2,1.941176,142.8824,4812070,2.798901,0,0,2,2,6,0,0.470588,1744,12208,28.47059,0.1/5,,,,,,,,,,,,0.00177,13.79167,0,0,0,0,0.356239,0,0,2,Baghi,0.4,2,هشتگ های متنوع/عدم انفجار فعالیت/ تعامل با کاربران/  اطلاعاتی از نحوه گفتار در دسترس نیس/,Abbasgholi,0.3,2,زمان بین توییت ها زیاد، آیدی و نام اکانت واقعی،,0,0,0,0,0,0,0,0,0,0,0,0,,human(2)
1.02779E+18,amir41355273,0,2018-08-10T05:43:31+00:00,TRUE,FALSE,I believe in a constitutional kingdom,0,49627,4072,2251,TRUE,FALSE,2,"Montreal, Canada",2617,Amir 👑,4072,['1574599780126560261'],FALSE,https://pbs.twimg.com/profile_images/1689844821718892544/6XjfpgWj_normal.jpg,,30105,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1027792538512633857/1681012697,,,1,I believe in a constitutional kingdom,2430,1.67572,0.926337,0,0,30105,60,0,0,1.133333,28.85,1,1.25,386.8,775949.2,12.38889,0,0,2,3,1,0,0,500.75,30045,105.3333,0.2/5,,,,,,,,,,,,0.000774,1.808974,37,0,8,0,0.380952,0,0,2,kargar,0.2,1,نام کابری شامل اعداد زیاد/ بیو ترند/ فعالیت نرما/ تعالم کم,kargar,0.6,1,نام کاربری حاوی اعداد زیاد/بیو مطابق ترند/فعالیت نرمال/ تعداد لایک مناسب,0,0,0,0,0,0,0,0,0,0,0,0,,bot(1)
1.15483E+18,ebrahimi_mazyar,0,2019-07-26T19:19:18+00:00,TRUE,FALSE,Instagram & Clubhouse: ebrahimi_mazyar متهم پرونده ترور دانشمندان هسته ایی، دبیر نخست موقت حزب ایرانیان کرد میهن پرست #جاویدشاه_رمز_پیروزی,0,69428,27974,376,TRUE,FALSE,44,Germany,588,Mazyar Ebrahimi مازیار ابراهیمی,27974,['1440979459855851528'],FALSE,https://pbs.twimg.com/profile_images/1739541960715620353/gZ6up9qm_normal.jpg,,7385,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1154833589109972995/1653548969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019696,74.39894,138,0,0,0,0.617262,0,0,2,Baghi,0.2,2,متن نوشته شده در بیو گفتار انسانی دارد/با بقیه کاربران تعامل دارد/انفجار فعالیت ندارد/رشد فالور و فالویینگ منطقی است/,Abbasgholi,0.3,2,نام اکانت بنظر واقعی میاد، بیو انسان گونه، تعداد فالورها بسیار بیشتر از فالویینگ، زمان بین توییت ها کم،,0,0,0,0,0,0,0,0,0,0,0,0,,human(2)
1.31235E+18,MajidH44995071,0,2020-10-03T11:01:57+00:00,TRUE,FALSE,"عاشق ایرانی آزاد و آباد
 براندازم تا سر بلندی وطن
👑آماده‌ام برای جشن ورود شاهنشاه به وطن👑",0,48986,4861,4043,TRUE,FALSE,1,اصفهان ایران,363,👑MajidH👑,4861,['1790674801255690403'],FALSE,https://pbs.twimg.com/profile_images/1499805752688578561/HmisA5kx_normal.jpg,,21866,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1312347040689598465/1601918876,,,1,"عاشق ایرانی آزاد و آباد
  براندازم تا سر بلندی وطن
 آماده‌ام برای جشن ورود شاهنشاه به وطن",1645,2.955015,2.457751,0,0,21866,1,1,24,0.363636,34.0303,1,2.181818,4.69697,991537.6,13.2924,0,0,4,6,8,0.878788,0.939394,21840,21840,0.69697,0.9/5,,,,,,,,,,,,0.000556,1.202325,89,0,8,0,0.903388,0,0,1,kargar,0.4,1,بیو ترند/تعاملات کم,soltani,0.8,1,نسبت فالور به فالوینگ کم / تعامل کم / هشتگ زیاد / ریتوییت زیاد,0,0,0,0,0,0,1,0,0,0,0,0,,bot(1)
601176054,AmirTaheri4,0,2012-06-06T16:22:05+00:00,TRUE,FALSE,"International columnist and author. Was Executive Editor-in Chief of the daily Kayhan, Iran's main newspaper for seven years. Author of 13 books.",0,75495,146003,2026,TRUE,FALSE,599,"Paris, France",1228,Amir Taheri,146003,[],FALSE,https://pbs.twimg.com/profile_images/2789325560/dd3967f07de21e251495ac8329039097_normal.jpeg,,59795,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/601176054/1495292942,,,1,"International columnist and author. Was Executive Editor-in Chief of the daily Kayhan, Iran's main newspaper for seven years. Author of 13 books.",4686,31.15728,0.432352,0,1,59795,1,0,0,0,50,1,1,419,0,12.76035,1,1,1,1,1,0,0,59794,59794,150,0.1/5,,,,,,,,,,,,0.12376,72.06466,145,0,1,0,0.872994,0,0,4,kargar,0.6,1,تعداد توییت انفجاری/ تعامل خیلی کم/ تکرار فاصله ثابت بین توییت ها/,soltani,0,2,تیک ابی / تعامل زیاد / فالور بسیار زیاد / لحن انسانی ,0,0,0,0,1,0,0,0,1,0,0,0,,can’t find
